,movieId,title,genres
7550,7551,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
7551,7552,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery
7552,7553,Winnie the Pooh and Tigger Too (1974),Animation|Children
7553,7554,Hard Ticket to Hawaii (1987),Action|Comedy
7554,7555,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
7555,7556,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime
7556,7557,Just Go with It (2011),Comedy|Romance
7557,7558,Cave of Forgotten Dreams (2010),Documentary
7558,7559,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
7559,7560,"Big Mommas: Like Father, Like Son (2011)",Comedy
7560,7561,Super (2010),Action|Comedy|Drama
7561,7562,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
7562,7563,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
7563,7564,Jane Eyre (2011),Drama|Romance
7564,7565,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
7565,7566,Chalet Girl (2011),Comedy|Romance
7566,7567,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
7567,7568,Senna (2010),Documentary
7568,7569,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi
7569,7570,Insidious (2010),Fantasy|Horror|Thriller
7570,7571,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
7571,7572,Win Win (2011),Comedy|Drama
7572,7573,Room in Rome (Habitación en Roma) (2010),Drama|Romance
7573,7574,Boy (2010),Comedy|Drama
7574,7575,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy
7575,7576,Henry's Crime (2010),Comedy|Crime
7576,7577,Hop (2011),Animation|Children|Comedy
7577,7578,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy
7578,7579,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller
7579,7580,13 Assassins (Jûsan-nin no shikaku) (2010),Action
7580,7581,Hanna (2011),Action|Adventure|Mystery|Thriller
7581,7582,Connections (1978),Documentary
7582,7583,Into Eternity (2010),Documentary
7583,7584,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror
7584,7585,American: The Bill Hicks Story (2009),Comedy|Documentary
7585,7586,Arthur (2011),Comedy
7586,7587,Scream 4 (2011),Comedy|Horror|Mystery|Thriller
7587,7588,Rio (2011),Adventure|Animation|Children|Comedy
7588,7589,Melancholia (2011),Drama|Sci-Fi
7589,7590,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
7590,7591,Louis C.K.: Hilarious (2010),Comedy
7591,7592,Louis C.K.: Chewed Up (2008),Comedy
7592,7593,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi
7593,7594,Louis C.K.: Shameless (2007),Comedy
7594,7595,Mildred Pierce (2011),Drama
7595,7596,Voices from the List (2004),Documentary
7596,7597,Water for Elephants (2011),Drama|Romance
7597,7598,African Cats (2011),Adventure|Documentary
7598,7599,Kill the Irishman (2011),Action|Crime
7599,7600,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
7600,7601,Louis Theroux: Law & Disorder (2008),Documentary
7601,7602,Idiots and Angels (2008),Animation|Drama|Fantasy
7602,7603,Incendies (2010),Drama|Mystery|War
7603,7604,Soul Surfer (2011),Action|Drama
7604,7605,Something Borrowed (2011),Comedy|Drama|Romance
7605,7606,Bridesmaids (2011),Comedy
7606,7607,Priest (2011),Action|Horror|Sci-Fi|Thriller
7607,7608,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi
7608,7609,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
7609,7610,Midnight in Paris (2011),Comedy|Fantasy|Romance
7610,7611,The Man from Nowhere (2010),Action|Crime|Thriller
7611,7612,"Tree of Life, The (2011)",Drama
7612,7613,"Hangover Part II, The (2011)",Comedy
7613,7614,Nothing to Declare (Rien à déclarer) (2010),Comedy
7614,7615,Across the Hall (2009),Thriller
7615,7616,"Roommate, The (2011)",Drama|Thriller
7616,7617,Attack the Block (2011),Action|Comedy|Sci-Fi
7617,7618,The Way (2010),Adventure|Comedy|Drama
7618,7619,Let the Bullets Fly (2010),Action|Comedy
7619,7620,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
7620,7621,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
7621,7622,Submarine (2010),Comedy|Drama|Romance
7622,7623,American Grindhouse (2010),Documentary
7623,7624,Everything Must Go (2010),Comedy|Drama
7624,7625,Beginners (2010),Drama
7625,7626,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
7626,7627,Bernie (1996),Comedy|Drama
7627,7628,Green Lantern (2011),Action|Adventure|Sci-Fi
7628,7629,Elektra Luxx (2010),Comedy
7629,7630,Mr. Popper's Penguins (2011),Comedy
7630,7631,Bad Teacher (2011),Comedy
7631,7632,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
7632,7633,Larry Crowne (2011),Comedy|Drama|Romance
7633,7634,Your Highness (2011),Action|Adventure|Comedy|Fantasy
7634,7635,Too Big to Fail (2011),Drama
7635,7636,Takers (2010),Action|Crime|Thriller
7636,7637,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama
7637,7638,Zookeeper (2011),Comedy
7638,7639,Horrible Bosses (2011),Comedy|Crime
7639,7640,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
7640,7641,Between the Folds (2008),Documentary
7641,7642,Delhi Belly (2011),Comedy|Crime
7642,7643,Upside Down: The Creation Records Story (2010),Documentary
7643,7644,Monte Carlo (2011),Adventure|Comedy|Romance
7644,7645,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
7645,7646,Drive (2011),Crime|Drama|Film-Noir|Thriller
7646,7647,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
7647,7648,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
7648,7649,One Day (2011),Drama|Romance
7649,7650,"Guard, The (2011)",Comedy|Crime
7650,7651,Winnie the Pooh (2011),Animation|Children|Comedy
7651,7652,"Woman, The (2011)",Horror
7652,7653,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War
7653,7654,Mike's New Car (2002),Animation|Comedy
7654,7655,"Smurfs, The (2011)",Animation|Children|Comedy
7655,7656,Friends with Benefits (2011),Comedy|Romance
7656,7657,Paper Birds (Pájaros de papel) (2010),Comedy|Drama
7657,7658,Blitz (2011),Action|Crime|Thriller
7658,7659,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller
7659,7660,Our Idiot Brother (2011),Comedy
7660,7661,SUBWAYStories: Tales from the Underground (1997),Drama
7661,7662,Death Race 2 (2010),Action|Sci-Fi|Thriller
7662,7663,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
7663,7664,Terri (2011),Comedy
7664,7665,"Change-Up, The (2011)",Comedy
7665,7666,"Help, The (2011)",Drama
7666,7667,30 Minutes or Less (2011),Action|Comedy|Crime
7667,7668,My Afternoons with Margueritte (La tête en friche) (2010),Comedy
7668,7669,Final Destination 5 (2011),Horror|Thriller|IMAX
7669,7670,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
7670,7671,Don't Be Afraid of the Dark (2010),Horror|Thriller
7671,7672,Fright Night (2011),Comedy|Horror
7672,7673,Another Earth (2011),Drama|Romance|Sci-Fi
7673,7674,Hesher (2010),Drama
7674,7675,Stake Land (2010),Horror
7675,7676,"Debt, The (2011)",Drama|Thriller
7676,7677,Colombiana (2011),Action|Adventure|Drama|Thriller
7677,7678,Bill Cunningham New York (2011),Documentary
7678,7679,"Skin I Live In, The (La piel que habito) (2011)",Drama
7679,7680,Conan the Barbarian (2011),Action|Adventure|Fantasy
7680,7681,Walled In (2009),Horror|Thriller
7681,7682,Birdemic: Shock and Terror (2010),Romance|Thriller
7682,7683,"Inbetweeners Movie, The (2011)",Adventure|Comedy
7683,7684,Red State (2011),Action|Crime|Horror|Thriller
7684,7685,Pearl Jam Twenty (2011),Documentary|Musical
7685,7686,I Don't Know How She Does It (2011),Comedy
7686,7687,Shark Night 3D (2011),Horror|Thriller
7687,7688,Contagion (2011),Sci-Fi|Thriller|IMAX
7688,7689,Moneyball (2011),Drama
7689,7690,Neds (2010),Drama
7690,7691,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
7691,7692,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children
7692,7693,Northanger Abbey (2007),Drama|Romance
7693,7694,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
7694,7695,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
7695,7696,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
7696,7697,"Dangerous Method, A (2011)",Drama|Thriller
7697,7698,Warrior (2011),Drama
7698,7699,"Ides of March, The (2011)",Drama
7699,7700,Kill List (2011),Horror|Mystery|Thriller
7700,7701,Killer Elite (2011),Action|Thriller
7701,7702,Bellflower (2011),Action|Drama|Romance
7702,7703,50/50 (2011),Comedy|Drama
7703,7704,Generation P (2011),Comedy|Drama|Sci-Fi
7704,7705,The Artist (2011),Comedy|Drama|Romance
7705,7706,Gigi (1949),Comedy
7706,7707,BlinkyTM (2011),Horror|Sci-Fi
7707,7708,Take Shelter (2011),Drama
7708,7709,Three Outlaw Samurai (Sanbiki no samurai) (1964),Action|Drama
7709,7710,Antonio Gaudí (1985),Documentary
7710,7711,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
7711,7712,Footloose (2011),Comedy|Drama|Musical
7712,7713,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
7713,7714,Beautiful Boy (2010),Drama
7714,7715,Tyrannosaur (2011),Drama
7715,7716,Martha Marcy May Marlene (2011),Drama|Thriller
7716,7717,We Need to Talk About Kevin (2011),Drama|Thriller
7717,7718,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War
7718,7719,"Three Musketeers, The (2011)",Action|Adventure
7719,7720,In Time (2011),Crime|Sci-Fi|Thriller
7720,7721,Margaret (2011),Drama
7721,7722,Carnage (2011),Comedy|Drama
7722,7723,Margin Call (2011),Drama|Thriller
7723,7724,Paranormal Activity 3 (2011),Horror
7724,7725,Puncture (2011),Drama
7725,7726,Johnny English Reborn (2011),Adventure|Comedy|Thriller
7726,7727,Abduction (2011),Action|Drama|Mystery|Thriller
7727,7728,This Must Be the Place (2011),Crime|Drama|Thriller
7728,7729,Shame (2011),Drama
7729,7730,What's Your Number? (2011),Comedy|Romance
7730,7731,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
7731,7732,Batman: Year One (2011),Action|Animation|Crime
7732,7733,Miss Representation (2011),Documentary
7733,7734,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
7734,7735,Tower Heist (2011),Action|Comedy|Crime
7735,7736,J. Edgar (2011),Drama
7736,7737,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller
7737,7738,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
7738,7739,Starsuckers (2009),Documentary
7739,7740,Tomboy (2011),Drama
7740,7741,George Harrison: Living in the Material World (2011),Documentary
7741,7742,Hugo (2011),Children|Drama|Mystery
7742,7743,Immortals (2011),Action|Drama|Fantasy
7743,7744,Jack and Jill (2011),Comedy
7744,7745,Into the Abyss (2011),Documentary
7745,7746,"Sign of Four, The (1987)",Adventure|Crime|Drama
7746,7747,"Descendants, The (2011)",Comedy|Drama
7747,7748,Like Crazy (2011),Drama|Romance
7748,7749,"Muppets, The (2011)",Children|Comedy|Musical
7749,7750,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance
7750,7751,War Horse (2011),Drama|War
7751,7752,"Rum Diary, The (2011)",Comedy|Drama|Thriller
7752,7753,Lifted (2006),Animation|Comedy|Sci-Fi
7753,7754,Hipsters (Stilyagi) (2008),Drama|Musical|Romance
7754,7755,Another Cinderella Story (2008),Children|Comedy|Musical|Romance
7755,7756,Bunraku (2010),Action|Drama|Fantasy
7756,7757,"Sitter, The (2011)",Comedy
7757,7758,Extremely Loud and Incredibly Close (2011),Drama
7758,7759,Play the Game (2009),Comedy|Romance
7759,7760,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy
7760,7761,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy
7761,7762,Happy Feet Two (2011),Animation|Children|Comedy|IMAX
7762,7763,Arthur Christmas (2011),Animation|Children|Comedy|Drama
7763,7764,Violet & Daisy (2011),Action|Drama
7764,7765,Bullet to the Head (2012),Action|Crime|Film-Noir
7765,7766,"Expendables 2, The (2012)",Action|Adventure
7766,7767,"Snowman, The (1982)",Animation|Children|Musical
7767,7768,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
7768,7769,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
7769,7770,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
7770,7771,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
7771,7772,Coriolanus (2011),Drama|Thriller
7772,7773,Young Adult (2011),Comedy|Drama
7773,7774,New Year's Eve (2011),Comedy|Romance
7774,7775,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
7775,7776,We Bought a Zoo (2011),Comedy|Drama
7776,7777,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
7777,7778,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller
7778,7779,Last Holiday (1950),Comedy|Drama|Romance
7779,7780,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy
7780,7781,Salvation Boulevard (2011),Comedy|Thriller
7781,7782,Friends with Kids (2011),Comedy
7782,7783,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy
7783,7784,Contraband (2012),Action|Crime|Drama|Thriller
7784,7785,"Way South, The (De weg naar het zuiden) (1981)",Documentary
7785,7786,Being Elmo: A Puppeteer's Journey (2011),Documentary
7786,7787,Joyful Noise (2012),Comedy|Musical
7787,7788,"Iron Lady, The (2011)",Drama
7788,7789,Albatross (2011),Drama
7789,7790,"Revenant, The (2009)",Comedy|Horror
7790,7791,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
7791,7792,"Grey, The (2012)",Action|Drama
7792,7793,Man on a Ledge (2012),Crime|Thriller
7793,7794,Sacrifice (Zhao shi gu er) (2010),Drama
7794,7795,Haywire (2011),Action|Thriller
7795,7796,Contact High (2009),Comedy
7796,7797,"Whistleblower, The (2010)",Drama|Thriller
7797,7798,Einstein and Eddington (2008),Drama
7798,7799,Apollo 18 (2011),Horror|Sci-Fi|Thriller
7799,7800,Seeking Justice (2011),Action|Drama|Thriller
7800,7801,Red Tails (2012),Action|Adventure|Drama|War
7801,7802,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War
7802,7803,Intouchables (2011),Comedy|Drama
7803,7804,One for the Money (2012),Action|Comedy|Crime
7804,7805,"Innkeepers, The (2011)",Horror|Thriller
7805,7806,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance
7806,7807,Grave Encounters (2011),Horror
7807,7808,Chronicle (2012),Action|Sci-Fi|Thriller
7808,7809,"Woman in Black, The (2012)",Drama|Horror|Thriller
7809,7810,Woman in Love (Rubbeldiekatz) (2011),Comedy
7810,7811,"Art of Getting By, The (2011)",Drama|Romance
7811,7812,All Watched Over by Machines of Loving Grace (2011),Documentary
7812,7813,Dylan Moran: Monster (2004),Comedy|Documentary
7813,7814,Safe House (2012),Action|Crime|Mystery|Thriller
7814,7815,"Vow, The (2012)",Drama|Romance
7815,7816,Louis C.K.: Live at the Beacon Theater (2011),Comedy
7816,7817,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy
7817,7818,Monsieur Lazhar (2011),Children|Comedy|Drama
7818,7819,"For a Good Time, Call... (2012)",Comedy|Drama|Romance
7819,7820,Janie Jones (2010),Drama|Musical
7820,7821,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX
7821,7822,Perfect Sense (2011),Drama|Romance|Sci-Fi
7822,7823,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy
7823,7824,"Atomic Brain, The (1963)",Horror|Sci-Fi
7824,7825,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller
7825,7826,Prayers for Bobby (2009),Drama
7826,7827,"Very Potter Musical, A (2009)",Comedy|Musical
7827,7828,"Very Potter Sequel, A (2010)",Comedy|Musical
7828,7829,Miss Nobody (2010),Comedy|Crime
7829,7830,"Civil War, The (1990)",Documentary|War
7830,7831,Ro.Go.Pa.G. (1963),Comedy|Drama
7831,7832,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy
7832,7833,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror
7833,7834,Red Hill (2010),Crime|Thriller|Western
7834,7835,Mickey's The Prince and the Pauper (1990),Animation|Children
7835,7836,Gone (2012),Drama|Thriller
7836,7837,Project X (2012),Comedy
7837,7838,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX
7838,7839,"Big Year, The (2011)",Comedy
7839,7840,Act of Valor (2012),Action|Thriller|War
7840,7841,Trailer Park Boys (1999),Comedy|Crime
7841,7842,This Means War (2012),Action|Comedy|Romance
7842,7843,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
7843,7844,Goon (2011),Comedy|Drama
7844,7845,"Ledge, The (2011)",Drama|Thriller
7845,7846,21 Jump Street (2012),Action|Comedy|Crime
7846,7847,"Jeff, Who Lives at Home (2012)",Comedy|Drama
7847,7848,Lockout (2012),Action|Sci-Fi|Thriller
7848,7849,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller
7849,7850,Space Battleship Yamato (2010),Action|Adventure|Drama
7850,7851,Jiro Dreams of Sushi (2011),Documentary
7851,7852,Damsels in Distress (2011),Comedy|Romance
7852,7853,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance
7853,7854,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
7854,7855,Detachment (2011),Drama
7855,7856,Iron Sky (2012),Action|Comedy|Sci-Fi
7856,7857,Absentia (2011),Horror
7857,7858,American Reunion (American Pie 4) (2012),Comedy
7858,7859,The Raid: Redemption (2011),Action|Crime
7859,7860,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
7860,7861,God Bless America (2011),Comedy|Drama
7861,7862,"Three Stooges, The (2012)",Comedy
7862,7863,"Raven, The (2012)",Mystery|Thriller
7863,7864,North & South (2004),Drama|Romance
7864,7865,"Big Bang, The (2011)",Action|Thriller
7865,7866,Mirror Mirror (2012),Adventure|Comedy|Fantasy
7866,7867,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
7867,7868,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama
7868,7869,Comic-Con Episode IV: A Fan's Hope (2011),Documentary
7869,7870,Bully (2011),Documentary
7870,7871,Hysteria (2011),Comedy|Romance
7871,7872,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy
7872,7873,"Atomic Submarine, The (1959)",Sci-Fi|Thriller
7873,7874,"Five-Year Engagement, The (2012)",Comedy|Romance
7874,7875,Think Like a Man (2012),Comedy
7875,7876,"Lucky One, The (2012)",Drama
7876,7877,Safe (2012),Action|Crime|Thriller
7877,7878,Dark Shadows (2012),Comedy|Horror|IMAX
7878,7879,96 Minutes (2011) ,Drama|Thriller
7879,7880,"Decoy Bride, The (2011)",Comedy|Romance
7880,7881,Rocket Singh: Salesman of the Year (2009),Comedy|Drama
7881,7882,"Dictator, The (2012)",Comedy
7882,7883,Walking with Monsters (2005),Documentary
7883,7884,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
7884,7885,Snow White and the Huntsman (2012),Action|Adventure|Drama
7885,7886,Sound of My Voice (2011),Drama|Mystery|Sci-Fi
7886,7887,Eva (2011),Drama|Fantasy|Sci-Fi
7887,7888,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy
7888,7889,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
7889,7890,"Pact, The (2012)",Horror|Mystery|Thriller
7890,7891,Bernie (2011),Comedy|Crime|Drama
7891,7892,Inhale (2010),Drama|Thriller
7892,7893,Take This Waltz (2011),Drama|Romance
7893,7894,Wanderlust (2012),Comedy
7894,7895,Moonrise Kingdom (2012),Comedy|Drama|Romance
7895,7896,Get the Gringo (2012),Action|Crime|Drama|Thriller
7896,7897,Superman/Doomsday (2007) ,Action|Animation
7897,7898,"Thousand Words, A (2012)",Comedy|Drama
7898,7899,Safety Not Guaranteed (2012),Comedy|Drama
7899,7900,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
7900,7901,Your Sister's Sister (2011),Comedy|Drama
7901,7902,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children
7902,7903,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children
7903,7904,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy
7904,7905,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children
7905,7906,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller
7906,7907,Brave (2012),Action|Adventure|Animation|Children
7907,7908,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical
7908,7909,Front of the Class (2008),Drama
7909,7910,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi
7910,7911,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children
7911,7912,What to Expect When You're Expecting (2012),Comedy|Drama|Romance
7912,7913,To Rome with Love (2012),Comedy
7913,7914,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
7914,7915,First Position (2011),Documentary
7915,7916,Rock of Ages (2012),Comedy|Drama|Musical|IMAX
7916,7917,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance
7917,7918,Presto (2008),Animation|Children|Comedy|Fantasy
7918,7919,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy
7919,7920,One Man Band (2005),Animation|Comedy|Musical
7920,7921,Ted (2012),Comedy|Fantasy
7921,7922,Magic Mike (2012),Drama|Romance
7922,7923,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation
7923,7924,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation
7924,7925,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation
7925,7926,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation
7926,7927,Cleanskin (2012),Crime|Drama|Thriller
7927,7928,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX
7928,7929,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy
7929,7930,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy
7930,7931,Beasts of the Southern Wild (2012),Drama|Fantasy
7931,7932,Savages (2012),Crime|Drama|Thriller
7932,7933,"Firm, The (2009)",Drama
7933,7934,Spirit Camp (2009),Horror
7934,7935,Geri's Game (1997),Animation|Children
7935,7936,Some Guy Who Kills People (2011),Comedy|Thriller
7936,7937,Treasure Island (2012),Adventure
7937,7938,"Watch, The (2012)",Comedy|Sci-Fi
7938,7939,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery
7939,7940,2 Days in New York (2012),Comedy
7940,7941,Killer Joe (2011),Crime|Thriller
7941,7942,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation
7942,7943,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation
7943,7944,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller
7944,7945,"Christmas Carol, A (1999)",Drama|Fantasy
7945,7946,Goodbye Charlie (1964),Comedy|Fantasy|Romance
7946,7947,For the Birds (2000),Animation|Children|Comedy
7947,7948,Ruby Sparks (2012),Comedy|Fantasy|Romance
7948,7949,Total Recall (2012),Action|Sci-Fi|Thriller
7949,7950,"Angels' Share, The (2012)",Comedy|Drama
7950,7951,"Immature, The (Immaturi) (2011)",Comedy
7951,7952,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation
7952,7953,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
7953,7954,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation
7954,7955,Sidewalls (Medianeras) (2011),Drama
7955,7956,Skyfall (2012),Action|Adventure|Thriller|IMAX
7956,7957,Hands Over the City (Le mani sulla città) (1963),Drama
7957,7958,"Campaign, The (2012)",Comedy
7958,7959,Brake (2012),Crime|Thriller
7959,7960,Hope Springs (2012),Comedy|Drama
7960,7961,"Queen of Versailles, The (2012)",Documentary
7961,7962,ParaNorman (2012),Adventure|Animation|Comedy
7962,7963,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy
7963,7964,Broken (2012),Drama
7964,7965,6 Days to Air: The Making of South Park (2011),Documentary
7965,7966,Premium Rush (2012),Action|Thriller
7966,7967,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy
7967,7968,Lawless (2012),Crime|Drama
7968,7969,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror
7969,7970,Prime Suspect 3 (1993),Crime|Drama|Mystery
7970,7971,Searching for Sugar Man (2012),Documentary
7971,7972,Prime Suspect 6: The Last Witness (2003),Drama|Thriller
7972,7973,Prime Suspect: The Lost Child (1995),Drama|Mystery
7973,7974,Conception (2011),Comedy|Romance
7974,7975,Paradise Lost 3: Purgatory (2011),Documentary
7975,7976,"Words, The (2012)",Drama|Romance
7976,7977,Pitch Perfect (2012),Comedy|Musical
7977,7978,Samsara (2011),Documentary
7978,7979,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi
7979,7980,Looper (2012),Action|Crime|Sci-Fi
7980,7981,That's My Boy (2012),Comedy
7981,7982,Robot & Frank (2012),Comedy|Drama|Sci-Fi
7982,7983,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
